date,number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,district,city,zip code,region,exchange rate,total cost
2014/6/25 0:00,2,0.75,1440,3700,1.0,0,0,3,1200,240,1914,1996,5641-5645 6th Ave NW,Seattle,WA 98107,USA,7.49091009,509117.4055638191
2014/6/25 0:00,3,2.5,1400,1312,3.5,0,0,3,1400,0,2007,0,3637 Phinney Ave N,Seattle,WA 98103,USA,6.885263873,555280.3119575516
2014/6/25 0:00,2,1.75,1670,4008,1.0,0,0,3,1670,0,2005,0,2146 NE Nelson Ln,Issaquah,WA 98029,USA,7.629489947,502448.8849140848
2014/6/25 0:00,3,2.5,2380,6832,2.0,0,0,3,2380,0,2002,0,7075-7131 Thompson Ave SE,Snoqualmie,WA 98065,USA,7.931383576,491023.0534876679
2014/6/25 0:00,3,2.25,1700,3333,1.5,0,0,3,1100,600,1924,2011,6720 4th Ave NW,Seattle,WA 98117,USA,6.908560106,564701.8991078638
2014/6/25 0:00,4,2.5,2070,5415,2.0,0,0,3,2070,0,1996,0,25024 SE 41st Dr,Issaquah,WA 98029,USA,6.477376322,605435.1801818513
2014/6/25 0:00,3,2.5,1790,8144,2.0,0,0,3,1790,0,1989,0,907 221st Ave NE,Sammamish,WA 98074,USA,7.893651841,501105.9175267362
2014/6/25 0:00,4,2.75,2890,6825,1.0,0,0,3,1560,1330,1973,2013,11826 NE 145th St,Kirkland,WA 98034,USA,6.232835293,636808.9515490382
2014/6/25 0:00,5,3.0,2790,19439,1.0,0,3,5,1500,1290,1973,0,18823 SE 216th St,Renton,WA 98058,USA,7.706675311,519382.23067588056
2014/6/25 0:00,4,2.75,2720,4613,2.0,0,0,3,2720,0,2005,0,8827 NE 148th Pl,Kenmore,WA 98028,USA,6.850098638,588340.2541797191
2014/6/25 0:00,3,1.75,1870,9000,1.0,0,0,5,1870,0,1958,0,12521 3rd Ave NW,Seattle,WA 98177,USA,7.016651243,576200.5823425323
2014/6/25 0:00,4,4.0,3570,8250,2.0,0,0,3,2860,710,2013,1923,8416 SE 36th St,Mercer Island,WA 98040,USA,7.648387662,529883.5907486217
2014/6/25 0:00,3,2.25,2680,9162,1.0,0,0,3,1570,1110,1978,0,4222 186th Pl SE,Issaquah,WA 98027,USA,6.589634466,617762.6277439216
2014/6/25 0:00,4,2.5,2690,4736,2.0,0,0,3,2690,0,2001,0,9754 228th Terrace NE,Redmond,WA 98053,USA,7.048513557,585254.7993468468
2014/6/25 0:00,5,2.5,2700,21208,1.0,0,0,4,1950,750,1955,2009,13987 SE 2nd St,Bellevue,WA 98005,USA,7.732156473,548426.3679789428
2014/6/25 0:00,3,1.75,1620,6000,1.0,0,0,5,1040,580,1947,0,8024 Corliss Ave N,Seattle,WA 98103,USA,7.648697233,567716.410076711
2014/6/25 0:00,3,2.75,1850,16960,1.0,0,2,4,1850,0,1953,1983,633 NW 116th St,Seattle,WA 98177,USA,6.529077602,670265.4416514427
2014/6/25 0:00,4,2.75,1910,16532,1.0,0,0,4,1420,490,1940,2001,9025 26th Ave NW,Seattle,WA 98117,USA,7.600710464,580227.236931805
2014/6/25 0:00,4,2.5,2180,3375,1.5,0,0,4,1420,760,1926,1993,7615 3rd Ave NW,Seattle,WA 98117,USA,7.44943527,598385.3643842873
2014/6/25 0:00,4,1.5,1880,6200,1.0,0,2,5,1440,440,1954,0,3973 SW Arroyo Dr,Seattle,WA 98146,USA,7.038162633,655523.9427496142
2014/6/25 0:00,5,2.0,2000,4211,1.5,0,2,4,1280,720,1908,0,2406 E Helen St,Seattle,WA 98112,USA,6.399512394,732075.2802249872
2014/6/25 0:00,4,2.5,2770,5686,2.0,0,0,3,2770,0,2004,2003,912 274th Way SE,Sammamish,WA 98075,USA,6.548548223,725257.0413591122
2014/6/25 0:00,3,2.5,2610,7510,2.0,0,0,3,2610,0,1996,0,15317 NE 66th Ct,Redmond,WA 98052,USA,7.618843548,645636.2331304766
2014/6/25 0:00,4,2.5,2490,5170,2.0,0,0,4,2490,0,2000,0,13321 NE 92nd Way,Redmond,WA 98052,USA,7.585225734,648497.7010235677
2014/6/25 0:00,5,2.5,2980,5377,2.0,0,0,3,2980,0,2006,0,11931 179th Pl NE,Redmond,WA 98052,USA,7.262414204,691243.3345087551
2014/6/25 0:00,4,2.5,3000,10392,2.0,0,0,3,3000,0,1995,0,875 Cyprus Ct NW,Issaquah,WA 98027,USA,6.404567924,783936.3955330381
2014/6/25 0:00,5,2.5,2700,16570,1.0,0,0,4,1750,950,1967,0,428 129th Pl NE,Bellevue,WA 98005,USA,6.337293123,797076.2166678482
2014/6/25 0:00,4,2.5,2760,6000,2.0,0,0,5,2230,530,1942,0,8107 31st Ave NE,Seattle,WA 98115,USA,6.489890841,794538.86222639
2014/6/25 0:00,4,3.5,4000,15253,2.0,0,0,3,4000,0,2007,0,34006 SE Salal St,Snoqualmie,WA 98065,USA,6.91640638,747503.8134366063
2014/6/25 0:00,4,2.5,3920,12415,2.0,0,0,3,3920,0,1997,0,23013 SE 44th St,Sammamish,WA 98075,USA,6.04132126,864764.2720583369
2014/6/25 0:00,4,2.5,3070,8086,2.0,0,0,3,3070,0,2005,0,6908 135th Pl SE,Newcastle,WA 98059,USA,7.727549952,706004.0378629379
2014/6/25 0:00,5,3.25,4500,9648,2.0,0,4,4,3000,1500,1968,0,4209 NE 135th St,Seattle,WA 98125,USA,6.895604241,846184.502458807
2014/6/25 0:00,4,2.75,2840,4000,1.5,0,0,5,1960,880,1912,0,2019 33rd Ave S,Seattle,WA 98144,USA,6.29224238,938107.8132226894
2014/6/25 0:00,4,1.0,2550,4000,2.0,0,0,3,2370,180,1905,2010,1816 2nd Ave N,Seattle,WA 98109,USA,6.961864771,867367.9437977053
2014/6/25 0:00,5,3.5,3100,10200,1.0,0,4,3,1660,1440,1970,2014,408 172nd Pl NE,Bellevue,WA 98008,USA,7.236297543,848537.630978077
2014/6/25 0:00,5,2.25,2370,15512,2.0,0,0,4,2370,0,1981,0,14207 SE 52nd Pl,Bellevue,WA 98006,USA,7.125082704,870245.9463344745
2014/6/25 0:00,5,3.25,3160,5000,2.0,0,2,3,2180,980,2005,0,3700 W Fulton St,Seattle,WA 98199,USA,7.350630867,883336.6865532582
2014/6/25 0:00,5,3.0,2620,5477,2.0,0,0,3,2620,0,2009,0,3655 NE 73rd St,Seattle,WA 98115,USA,6.417489154,1030809.5094041472
2014/6/25 0:00,3,4.5,4380,47044,2.0,1,3,3,3720,660,1968,1990,14423 25th Ave SW,Burien,WA 98166,USA,6.51837849,1035672.5138730152
2014/6/25 0:00,4,2.25,3310,127631,2.0,0,0,5,3310,0,1924,1956,15445 NE 144th Pl,Woodinville,WA 98072,USA,7.83745486,986889.987420434
2014/6/25 0:00,4,1.75,3990,13470,2.0,0,0,3,3990,0,2006,0,15527 SE 79th Pl,Newcastle,WA 98059,USA,7.639319404,1065774.9825253822
2014/6/25 0:00,4,3.5,3770,37034,2.0,0,0,3,2830,940,1989,0,14203 NE 40th Pl,Bellevue,WA 98007,USA,7.740477185,1077266.3442271724
2014/6/25 0:00,4,3.5,4660,17398,2.0,0,2,3,4660,0,2003,0,17069 SE 65th Pl,Bellevue,WA 98006,USA,6.053184739,1434712.8402849487
2014/6/25 0:00,5,3.5,5850,22885,2.0,0,2,4,4670,1180,1978,2000,9625-9701 SE 5th St,Bellevue,WA 98004,USA,6.290399279,1833621.3305026663
2014/6/26 0:00,3,1.0,1310,9612,1.0,0,0,3,960,350,1962,2003,34025 39th Ave S,Auburn,WA 98001,USA,6.929599755,146866.26558092973
2014/6/26 0:00,3,1.5,1220,6000,1.0,0,0,3,1220,0,1968,1997,472-598 Lind Ave NW,Renton,WA 98057,USA,6.255145796,192530.6444599467
2014/6/26 0:00,3,1.75,1260,9346,1.0,0,0,4,1260,0,1963,0,11612 SE 258th St,Kent,WA 98030,USA,7.557805629,179993.82346402464
2014/6/26 0:00,2,1.0,920,7569,1.0,0,0,4,920,0,1950,1983,12120-12198 24th Ave S,Burien,WA 98168,USA,6.912354079,198273.3466818538
2014/6/26 0:00,2,1.0,720,8040,1.0,0,0,3,720,0,1943,2002,15252 20th Ave SW,Burien,WA 98166,USA,6.226884039,228816.5644775516
2014/6/26 0:00,3,1.5,1090,8160,1.0,0,0,3,1090,0,1967,2014,16430 125th Ave SE,Renton,WA 98058,USA,6.91862752,210596.99337346817
2014/6/26 0:00,2,1.75,1390,4482,1.0,0,0,4,1390,0,1980,0,24801-24805 11th Ave S,Des Moines,WA 98198,USA,7.165429658,205000.352478752
2014/6/26 0:00,3,1.0,1090,6710,1.5,0,0,5,1090,0,1912,0,116 J St SE,Auburn,WA 98002,USA,6.213082913,239699.0535823581
2014/6/26 0:00,3,1.5,1660,15600,2.0,0,0,3,1660,0,1981,2013,38205 45th Ave S,Auburn,WA 98001,USA,6.751870936,221073.91024511863
2014/6/26 0:00,4,1.5,1600,9289,1.0,0,0,4,1600,0,1959,0,214-220 N St NE,Auburn,WA 98002,USA,7.046616499,215678.23757444567
2014/6/26 0:00,3,1.75,1500,11968,1.0,0,0,3,1500,0,2014,0,32428-32598 5th Ave,Black Diamond,WA 98010,USA,7.587519713,200302.8505595593
2014/6/26 0:00,3,2.0,1700,11475,1.0,0,0,5,970,730,1945,0,238 SW 132nd St,Burien,WA 98146,USA,7.54716005,202272.99371061096
2014/6/26 0:00,2,1.75,1590,11276,1.0,0,0,4,1590,0,1972,0,936 Pike Pl NE,Auburn,WA 98002,USA,6.70621227,228143.5495762765
2014/6/26 0:00,3,1.0,1060,9946,1.0,0,0,4,1060,0,1956,0,17736 41st Ave S,SeaTac,WA 98188,USA,6.270282963,248874.06416852685
2014/6/26 0:00,4,2.0,1330,5926,1.0,0,0,4,1330,0,1942,1982,2109 NE 8th St,Renton,WA 98056,USA,7.363190575,217340.2119011893
2014/6/26 0:00,4,1.0,1200,2171,1.5,0,0,3,1200,0,1933,0,10720 Stone Ave N,Seattle,WA 98133,USA,6.726769916,242071.4727651884
2014/6/26 0:00,3,1.0,1140,27760,1.0,0,0,4,1140,0,1981,0,27529 SE High Point Way,Issaquah,WA 98027,USA,6.411050449,258014.1065014583
2014/6/26 0:00,3,1.0,1750,7800,1.0,0,0,4,1150,600,1956,0,16004 7th Ave SW,Burien,WA 98166,USA,6.70808735,254433.4155252696
2014/6/26 0:00,3,2.0,1900,8002,1.0,0,0,3,1900,0,1991,0,1209 SW 347th Pl,Federal Way,WA 98023,USA,6.170996123,277616.35821817775
2014/6/26 0:00,4,1.0,1230,7410,1.5,0,0,3,1230,0,1944,0,650 SW 137th St,Burien,WA 98166,USA,7.491590418,228905.42359808745
2014/6/26 0:00,3,1.0,1640,12384,1.0,0,0,4,1090,550,1954,1979,2628 S 309th St,Federal Way,WA 98003,USA,7.03541283,244470.98440700507
2014/6/26 0:00,5,2.0,2080,16117,1.0,0,0,5,1740,340,1959,0,28830 34th Ave S,Auburn,WA 98001,USA,6.126241439,281305.7128798765
2014/6/26 0:00,3,2.0,1470,20000,1.0,0,0,4,1470,0,1968,0,19627 SE Auburn-Black Diamond Rd,Auburn,WA 98092,USA,7.1902941,240242.97030585012
2014/6/26 0:00,2,1.0,930,7740,1.0,0,0,3,930,0,1924,2011,11020 34th Ave NE,Seattle,WA 98125,USA,6.719831328,260621.74055891513
2014/6/26 0:00,3,2.5,1630,7700,1.0,0,0,3,1120,510,1978,0,9812 S 239th Pl,Kent,WA 98031,USA,7.503599461,238955.57371759808
2014/6/26 0:00,3,2.5,1650,6684,2.0,0,0,3,1650,0,1991,0,11813 SE 219th Pl,Kent,WA 98031,USA,6.774028813,268427.30953558255
2014/6/26 0:00,4,2.25,2600,9900,1.0,0,0,3,1600,1000,1965,1993,7703 S 128th St,Seattle,WA 98178,USA,7.059290379,259502.56890409612
2014/6/26 0:00,3,1.75,1580,6620,1.0,0,0,3,1580,0,1988,2000,2401 S 359th St,Federal Way,WA 98003,USA,6.801543431,279212.1846997038
2014/6/26 0:00,4,2.25,2070,7350,2.0,0,0,4,2070,0,1977,0,26732 Carnaby Way,Kent,WA 98032,USA,7.100599988,268433.91039760824
2014/6/26 0:00,2,1.0,1010,7200,1.0,0,0,3,1010,0,1975,0,18716 35th Ave NE,Lake Forest Park,WA 98155,USA,6.49696374,297627.7087346542
2014/6/26 0:00,4,2.25,2260,7200,2.0,0,0,4,2260,0,1984,0,21114-21120 119th Ave SE,Kent,WA 98031,USA,6.902274062,284730.3563499101
2014/6/26 0:00,3,1.75,1570,15330,1.0,0,0,3,1080,490,1956,2001,15821 4th Ave SW,Burien,WA 98166,USA,6.601520892,298039.7702086962
2014/6/26 0:00,3,2.25,1780,10395,1.0,0,0,3,1780,0,1967,2011,14229 SE 165th Pl,Renton,WA 98058,USA,6.535684933,311436.199427642
2014/6/26 0:00,4,1.75,1530,17664,1.5,0,0,3,1530,0,1968,1997,16411 139th Pl SE,Renton,WA 98058,USA,6.307364179,324861.3012833881
2014/6/26 0:00,4,2.5,2430,5499,2.0,0,0,3,2430,0,2002,0,16218 163rd Pl SE,Covington,WA 98042,USA,6.848452702,307120.0551637268
2014/6/26 0:00,4,2.5,1940,10200,1.0,0,0,4,1140,800,1977,0,20825 135th Ave SE,Kent,WA 98042,USA,7.646849412,279490.4417042941
2014/6/26 0:00,3,2.0,1550,34175,1.5,0,0,3,1550,0,1999,0,48115 SE Mt Si Rd,North Bend,WA 98045,USA,7.922678905,274041.8352838453
2014/6/26 0:00,2,1.0,950,5316,1.0,0,2,3,950,0,1948,1994,3743 Belvidere Ave SW,Seattle,WA 98126,USA,6.281452162,345643.87529149686
2014/6/26 0:00,4,3.0,1930,3031,1.0,0,0,3,1200,730,2006,0,26418 NE Anderson St,Duvall,WA 98019,USA,7.507660474,298837.90451423556
2014/6/26 0:00,3,2.5,1769,7324,2.0,0,0,3,1769,0,2012,1912,11515 SE 302nd Ct,Auburn,WA 98092,USA,6.327535236,359090.5344719418
2014/6/26 0:00,2,1.0,950,7954,1.0,0,0,4,950,0,1941,1998,2016 S Pearl St,Seattle,WA 98108,USA,7.290376802,315492.22925238
2014/6/26 0:00,3,2.25,1780,16290,2.0,0,0,4,1780,0,1987,0,15617 160th Ct SE,Renton,WA 98058,USA,6.24272486,380393.24304669566
2014/6/26 0:00,4,2.5,2580,5476,2.0,0,0,3,2580,0,2005,0,10125 SE 220th Pl,Kent,WA 98031,USA,6.939947197,346087.60057301685
2014/6/26 0:00,4,2.75,2530,7350,1.0,0,0,5,1280,1250,1977,0,32148-32298 33rd Ave SW,Federal Way,WA 98023,USA,7.108816086,338773.0435416545
2014/6/26 0:00,3,1.5,1400,8840,1.0,0,0,4,1400,0,1952,0,1721 NE 136th St,Seattle,WA 98125,USA,6.959122686,348302.5776105133
2014/6/26 0:00,3,1.5,2450,12497,1.0,0,0,4,2450,0,1967,0,7670 10th Ave NW,Snoqualmie,WA 98065,USA,6.578544955,369225.8710829803
2014/6/26 0:00,5,1.75,1940,6654,1.5,0,0,4,1940,0,1953,1983,15212 20th Ave SW,Burien,WA 98166,USA,7.426030761,328002.1185264474
2014/6/26 0:00,5,2.0,2280,19000,1.5,0,0,3,2280,0,1924,2011,14937 20th Ave SW,Burien,WA 98166,USA,6.428344667,385241.1355253682
2014/6/26 0:00,3,1.5,2380,14500,1.0,0,0,4,1850,530,1961,2001,6340 NE 196th St,Kenmore,WA 98028,USA,6.456990503,388785.9129286927
2014/6/26 0:00,4,2.5,3200,22651,1.0,0,0,5,1610,1590,1970,0,23310 118th Pl SE,Kent,WA 98031,USA,7.063384481,369816.962121221
2014/6/26 0:00,3,3.25,1370,913,2.0,0,0,3,1100,270,2006,0,4438 44th Ave SW,Seattle,WA 98116,USA,6.891741688,383949.9009936184
2014/6/26 0:00,4,3.0,3060,5000,2.0,0,0,3,3060,0,2001,0,16126 SE 249th Pl,Covington,WA 98042,USA,6.100858919,443732.1105364231
2014/6/26 0:00,4,2.5,2220,4652,2.0,0,0,3,2220,0,2001,0,4839 NE 5th St,Renton,WA 98059,USA,7.35890617,373405.49249132135
2014/6/26 0:00,4,2.75,4230,31747,2.0,0,0,4,4230,0,1985,0,14323-14347 155th Ave NE,Woodinville,WA 98072,USA,7.310868639,375975.034038626
2014/6/26 0:00,3,2.5,2490,4540,2.5,0,0,3,2490,0,2012,1912,4724 NE 14th St,Renton,WA 98059,USA,6.973717408,402786.5317753372
2014/6/26 0:00,3,1.0,1170,6700,1.0,0,0,3,1170,0,1957,2000,3510 NE 115th St,Seattle,WA 98125,USA,6.679633405,421535.7501529569
2014/6/26 0:00,3,2.5,2370,5353,2.0,0,0,3,2370,0,2009,0,14522 271st Ct NE,Duvall,WA 98019,USA,6.453600035,451964.5194977636
2014/6/26 0:00,4,2.75,2110,8751,1.0,0,0,3,1510,600,1962,2003,18447-18509 94th Ave NE,Bothell,WA 98011,USA,7.306495534,403942.0617224985
2014/6/26 0:00,4,2.5,2250,7526,2.0,0,0,3,2250,0,1989,0,5120 NE 23rd St,Renton,WA 98059,USA,6.972969879,428128.1963606032
2014/6/26 0:00,3,1.5,2120,6290,1.0,0,0,4,1220,900,1949,1985,4231 Powell Pl S,Seattle,WA 98108,USA,7.409498438,402905.1416927501
2014/6/26 0:00,4,2.5,2160,7826,1.0,0,0,4,1390,770,1976,1992,20111 47th Ave NE,Lake Forest Park,WA 98155,USA,7.205645915,414303.59655441134
2014/6/26 0:00,4,1.5,1770,5750,2.0,0,0,3,1770,0,1947,2012,4527 48th Ave SW,Seattle,WA 98116,USA,7.957485321,375159.3496318164
2014/6/26 0:00,2,1.5,1370,1221,2.0,0,0,3,1080,290,2008,0,207 20th Ave,Seattle,WA 98122,USA,6.32031676,478778.850829548
2014/6/26 0:00,3,1.5,1530,23660,1.0,0,0,3,1530,0,1952,2008,3210 NE 163rd St,Lake Forest Park,WA 98155,USA,7.274601288,419703.1827789741
2014/6/26 0:00,5,2.75,2830,8925,1.5,0,0,3,2830,0,1967,2011,12112 NE 143rd Pl,Kirkland,WA 98034,USA,6.22596381,491483.4452333589
2014/6/26 0:00,4,2.5,2550,19017,1.0,0,0,4,1300,1250,1961,2001,19259-19499 40th Pl NE,Lake Forest Park,WA 98155,USA,7.027611326,444108.4552212363
2014/6/26 0:00,3,2.5,1730,8490,1.0,0,0,3,1210,520,1969,2010,9037 NE 132nd Pl,Kirkland,WA 98034,USA,7.587703605,411326.24202641746
2014/6/26 0:00,2,1.75,1240,6417,1.0,0,0,5,1240,0,1924,1956,6528 37th Ave SW,Seattle,WA 98126,USA,6.83074191,467834.2084970039
2014/6/26 0:00,3,1.75,1520,11085,1.0,0,0,3,1520,0,1983,2009,20331 NE 40th Ct,Sammamish,WA 98074,USA,7.211239215,447458.35745352664
2014/6/26 0:00,3,1.75,1440,11787,1.0,0,0,3,1440,0,1983,2009,22913 NE 20th Pl,Sammamish,WA 98074,USA,7.28114877,461258.34690849576
2014/6/26 0:00,3,3.5,1590,1102,3.0,0,0,3,1590,0,2010,0,769 N 74th St,Seattle,WA 98103,USA,6.71080468,524219.4204592843
2014/6/26 0:00,4,2.75,3030,6625,2.0,0,0,3,3030,0,2011,0,4924 SE 2nd Pl,Renton,WA 98059,USA,6.180164902,576365.7748579881
2014/6/26 0:00,3,2.0,2330,26571,2.5,0,0,3,2330,0,1987,2000,13607 SE 10th St,Bellevue,WA 98005,USA,7.951079339,452260.57077202736
2014/6/26 0:00,3,3.0,2410,7479,2.0,0,2,3,2410,0,1942,1988,3715 NE 153rd St,Lake Forest Park,WA 98155,USA,6.394713625,569760.2271544664
2014/6/26 0:00,5,3.0,3640,6930,2.0,0,0,3,3640,0,2004,2003,24709 SE 278th St,Maple Valley,WA 98038,USA,7.908723831,476129.96753193426
2014/6/26 0:00,4,2.5,2480,16360,1.0,0,0,5,1510,970,1959,0,18500-18560 58th Ave NE,Kenmore,WA 98028,USA,6.61652358,574244.8466733529
2014/6/26 0:00,5,3.0,3690,49709,1.0,0,2,3,2690,1000,1960,2012,23444 10th Ave S,Des Moines,WA 98198,USA,7.726795207,504902.34401696984
2014/6/26 0:00,4,1.75,1720,6975,1.0,0,0,3,1420,300,1975,0,4528 165th Ave NE,Redmond,WA 98052,USA,7.5751588,519487.61255645833
2014/6/26 0:00,3,2.5,3240,8016,2.0,0,0,3,2910,330,2004,2003,35019 SE Curtis Dr,Snoqualmie,WA 98065,USA,6.330280588,643083.3032911287
2014/6/26 0:00,4,2.5,2770,10274,2.0,0,0,3,2770,0,1989,0,3823 242nd Ave SE,Issaquah,WA 98029,USA,6.665751018,613528.8664375916
2014/6/26 0:00,6,3.5,3600,6875,2.0,0,0,3,2740,860,2004,2003,6731 Silent Creek Ave SE,Snoqualmie,WA 98065,USA,7.671204952,548361.6160169434
2014/6/26 0:00,3,2.0,2460,41343,1.0,0,0,4,2460,0,1988,0,23857 SE 98th Pl,Issaquah,WA 98027,USA,6.531105667,644086.0946725591
2014/6/26 0:00,3,1.75,2430,5000,2.0,0,0,4,1760,670,1945,0,6723 12th Ave NW,Seattle,WA 98117,USA,7.688311934,552436.3939822215
2014/6/26 0:00,3,2.0,1660,3729,1.0,0,0,5,970,690,1922,1956,6318 SW Marguerite Ct,Seattle,WA 98116,USA,7.133274141,606835.1209019229
2014/6/26 0:00,3,2.5,2480,37843,1.5,1,3,4,2480,0,1974,0,7030 SW Maury Park Rd,Vashon,WA 98070,USA,7.114962744,632236.9035957122
2014/6/26 0:00,2,1.75,1950,10766,1.0,0,3,4,1160,790,1952,0,3533 SW 171st St,Burien,WA 98166,USA,6.764135306,671046.7469142496
2014/6/26 0:00,4,2.5,2670,11877,2.0,0,0,3,2670,0,1996,0,2522 227th Pl NE,Sammamish,WA 98074,USA,6.427980262,707142.2741939303
2014/6/26 0:00,4,2.5,2150,27540,2.0,0,0,3,2150,0,1997,0,3046 Quail Creek Way NE,Redmond,WA 98053,USA,7.677004865,598411.1307192579
2014/6/26 0:00,5,3.5,2720,7598,2.0,0,0,3,1860,860,1993,0,8921 42nd Ave NE,Seattle,WA 98115,USA,7.737550184,605040.6528372717
2014/6/26 0:00,3,2.75,2590,12063,2.0,0,0,3,2590,0,1993,0,5633 165th Pl SE,Bellevue,WA 98006,USA,6.973308255,676215.132080067
2014/6/26 0:00,3,3.25,3740,136915,2.5,0,0,3,3100,640,1990,2009,16469 Marine View Dr SW,Burien,WA 98166,USA,6.024179857,799648.935110397
2014/6/26 0:00,6,3.0,3110,5000,1.5,0,0,5,1810,1300,1921,0,812 N 47th St,Seattle,WA 98103,USA,7.581684114,648800.6326084314
2014/6/26 0:00,4,2.75,2880,4000,1.5,0,0,3,2100,780,1912,2000,2101 31st Ave S,Seattle,WA 98144,USA,6.079624752,842576.0712122961
2014/6/26 0:00,3,2.5,1980,13964,1.0,0,0,5,1980,0,1959,0,4201-4213 Island Crest Way,Mercer Island,WA 98040,USA,7.526322607,685124.8285404315
2014/6/26 0:00,4,2.5,2660,10800,1.0,0,0,3,2660,0,1955,2014,12345 SE 23rd Pl,Bellevue,WA 98005,USA,6.610182511,793064.1206126965
2014/6/26 0:00,3,2.75,2850,14800,1.0,0,0,4,1920,930,1976,1992,4904 145th Ave SE,Bellevue,WA 98006,USA,6.416981141,819426.2713085397
2014/6/26 0:00,4,3.25,3060,3898,2.0,0,0,3,2300,760,2014,0,2354 NW Harmony Way,Issaquah,WA 98027,USA,6.016258932,882914.6390178602
2014/6/26 0:00,3,1.75,2080,75794,1.0,0,0,3,2080,0,1958,2004,11406 NE 112th St,Kirkland,WA 98033,USA,7.070351811,767693.5767569218
2014/6/26 0:00,4,2.5,2990,16809,2.0,0,0,3,2990,0,1990,2009,19745 NE 127th Pl,Woodinville,WA 98077,USA,6.212745686,873665.8384185482
2014/6/26 0:00,3,2.75,2600,5875,1.5,0,2,5,1600,1000,1929,0,5710 SW Admiral Way,Seattle,WA 98116,USA,6.195746392,881538.312030611
2014/6/26 0:00,4,2.75,2620,4743,1.0,0,2,4,1310,1310,1949,1985,3311 NW 75th St,Seattle,WA 98117,USA,7.554386207,731976.8888695313
2014/6/26 0:00,3,2.0,2270,11989,1.0,0,0,4,2270,0,1968,0,6600 mango St,Mercer Island,WA 98040,USA,6.419768729,861345.0647859345
2014/6/26 0:00,4,2.5,3060,7140,2.0,0,0,3,3060,0,2006,0,2401 NE Daphne St,Issaquah,WA 98029,USA,6.79252799,825063.8416552746
2014/6/26 0:00,4,2.5,3230,12100,1.0,0,0,3,1870,1360,1977,2004,4613 146th Pl SE,Bellevue,WA 98006,USA,7.565559508,741657.5154632323
2014/6/26 0:00,4,3.5,3370,5000,2.0,0,2,3,2470,900,2008,0,3460 38th Ave SW,Seattle,WA 98126,USA,7.052888777,865793.6938141078
2014/6/26 0:00,4,3.5,4040,50479,2.0,0,0,3,4040,0,1987,2000,13417 218th Ave NE,Woodinville,WA 98077,USA,7.65250327,806820.2922925842
2014/6/26 0:00,4,3.75,3460,6738,2.0,0,0,3,3460,0,2013,1923,14626 Renton Issaquah Rd SE,Renton,WA 98059,USA,7.909174656,833798.4536900892
2014/6/26 0:00,4,3.5,3320,19850,1.0,0,2,4,2040,1280,1977,0,8434 W Mercer Way,Mercer Island,WA 98040,USA,6.910153811,1006410.3515043831
2014/6/26 0:00,4,3.5,3450,7832,2.0,0,0,3,3450,0,2007,0,4564 162nd Ln SE,Bellevue,WA 98006,USA,7.010873633,1016145.9809515256
2014/6/26 0:00,4,3.5,3990,5267,2.0,0,0,3,3990,0,2008,0,16141 SE 45th Pl,Bellevue,WA 98006,USA,7.705010539,951019.5886828998
2014/6/26 0:00,3,3.0,3760,8500,2.5,0,3,4,3060,700,1910,0,5118 SW Waite St,Seattle,WA 98116,USA,7.804935731,1086624.832490777
2014/6/26 0:00,4,3.0,4040,20001,1.0,0,0,3,2020,2020,1972,2001,3418 96th Ave NE,Clyde Hill,WA 98004,USA,7.181120675,1311403.0375209528
2014/6/26 0:00,4,2.25,3250,16684,2.0,0,0,3,3250,0,1979,2014,2520 Medina Cir,Medina,WA 98039,USA,7.228078452,1323534.2946531246
2014/6/27 0:00,3,1.0,1060,7473,1.0,0,0,3,1060,0,1959,1989,25826 19th Ave S,Des Moines,WA 98198,USA,6.327327556,150122.8020512752
2014/6/27 0:00,1,1.0,690,1950,1.0,0,0,3,690,0,1928,1954,7554 14th Ave NW,Seattle,WA 98117,USA,7.063232268,160897.8598848888
2014/6/27 0:00,2,1.0,900,3400,1.0,0,0,5,900,0,1905,0,8523 Dallas Ave S,Seattle,WA 98108,USA,6.602930338,196261.7178746763
2014/6/27 0:00,2,1.0,1020,8100,1.0,0,0,3,1020,0,1940,1996,11819 1st Avenue South,Seattle,WA 98168,USA,6.664094975,198532.8501904955
2014/6/27 0:00,3,1.0,970,9583,1.0,0,0,4,970,0,1967,0,33235 26th Ave SW,Federal Way,WA 98023,USA,6.887911205,206807.9754851183
2014/6/27 0:00,2,1.0,940,5040,1.0,0,0,3,940,0,1926,2003,7157 32nd Ave SW,Seattle,WA 98126,USA,7.173991575,201161.82709491305
2014/6/27 0:00,2,1.75,1220,15600,1.0,0,0,3,1220,0,1972,2002,35301-35323 56th Ave S,Auburn,WA 98001,USA,7.77901222,187958.41094970723
2014/6/27 0:00,3,1.0,910,8789,1.0,0,0,3,910,0,1966,1963,636 S 188th St,Seattle,WA 98148,USA,6.540638595,229250.90827548623
2014/6/27 0:00,2,1.75,1110,1773,2.0,0,0,3,1110,0,2014,0,4217 Renton Ave S,Seattle,WA 98108,USA,7.145961273,218186.71824316288
2014/6/27 0:00,3,1.75,1010,9600,1.0,0,0,5,1010,0,1969,0,18827 SE 244th Pl,Covington,WA 98042,USA,7.660125941,203718.68779163703
